id,lat,lon
276009026303525,49.64465,8.29024
276009025519081,49.52176,8.35806
276009026305339,49.51962,8.5317
276009024221519,49.70263,8.30773
276009024813810,49.63032,8.36355
276009024224853,49.64085,8.45687
276009025522098,49.65518,8.41919
276009025520369,49.53775,8.35015
276009026292910,49.52296,8.35029
276009024214327,49.64556,8.45847
276009026304696,49.647,8.29354
276009026306590,49.50815,8.28846
276009024227006,49.53185,8.48452
276009025517507,49.59452,8.46692
276009025519096,49.58796,8.48366
276009023669678,49.71709,8.47315
276009010495126,49.64459,8.29029
276009026305026,49.51173,8.47124
276009024812138,49.63096,8.35662
276009024225554,49.50807,8.49377
276009025521538,49.50837,8.49562
276009026288576,49.60287,8.48051
276009026287333,49.51988,8.52798
276009026292093,49.62906,8.36152
276009024815851,49.54889,8.45689
276009025521162,49.53786,8.353
276009024225010,49.52063,8.49884
276009024223913,49.54886,8.47794
276009024813854,49.58799,8.48401
276009026305184,49.52785,8.45322
276009025520699,49.58195,8.3593
276009026302620,49.50815,8.28846
276009026302624,49.52007,8.52805
276009024220965,49.59723,8.47169
276009024812969,49.67292,8.54503
276009023647553,49.52742,8.5055
276009026306145,49.65493,8.35977
276009024814636,49.67137,8.54482
276009026293582,49.60131,8.51561
276009024219845,49.6425,8.4502
276009024215682,49.64093,8.45655
276009023638680,49.5073,8.50639
276009025522200,49.5301,8.355
276009025519267,49.51392,8.28278
276009026287702,49.65541,8.41944
276009026295077,49.58246,8.35382
276009025521306,49.58158,8.35081
276009026303098,49.50707,8.51633
276009025517559,49.53902,8.46805
276009025521976,49.63903,8.47774
276009024216614,49.6984,8.33438
276009024221442,49.53775,8.35015
276009025357574,49.59452,8.46692
276009024217676,49.52258,8.45063
276009024225836,49.59732,8.47194
276009025522773,49.63026,8.36086
276009026291812,49.59761,8.4843
276009024216444,49.53164,8.35625
276009026293508,49.64547,8.45929
276009025521090,49.53422,8.45935
276009025356941,49.50707,8.51633
276009025521119,49.51113,8.47058
276009024221093,49.63263,8.344
276009026287991,49.51797,8.52869
276009025522088,49.6428,8.46713
276009024219615,49.59436,8.4691
276009025517793,49.51607,8.52339
276009025521635,49.50969,8.28554
276009023967825,49.51504,8.55006
276009024219017,50.58911,7.52987
276009024224314,50.64615,7.52328
276009026294353,50.62182,7.42709
276009025356215,50.68993,7.62193
276009026295810,50.54842,7.58513
276009025521005,50.68661,7.6431
276009026303665,50.4976,7.55713
276009026289650,50.56758,7.52322
276009023659380,50.52287,7.67526
276009024226932,50.59778,7.60861
276009024816066,50.46774,7.46327
276009026304788,50.5819,7.47894
276009025374843,50.6867,7.643
276009025522010,50.59266,7.53023
276009026292050,50.56759,7.52322
276009024216174,50.66654,7.42806
276009026296239,50.58911,7.52987
276009025518279,50.46399,7.48001
276009026291769,50.58188,7.47884
276009007328356,50.56236,7.52566
276009025377065,50.59787,7.60898
276009024218210,50.59877,7.43353
276009023969235,50.5625,7.52553
276009026302908,50.6,7.43214
276009026295408,50.64615,7.52328
276009025520384,50.68993,7.62227
276009026288219,50.68773,7.63301
276009026305168,50.4976,7.55713
276009026304885,50.52287,7.67526
276009026306039,50.54822,7.58499
276009024214429,50.59052,7.53005
276009026302773,50.90493,7.40228
276009023550725,50.90309,7.54039
276009026295825,50.7745,7.44812
276009024812602,50.87702,7.61708
276009024215313,50.77284,7.46305
276009026293649,50.90493,7.40276
276009024222694,50.90359,7.39986
276009024226252,50.71507,7.55477
276009026304257,50.88575,7.63511
276009026292014,50.84797,7.50106
276009025522616,50.71584,7.40382
276009026293691,50.77222,7.46166
276009025520487,50.7745,7.44812
276009024816300,50.84269,7.48045
276009026291623,50.7655,7.4793
276009025358108,50.77222,7.46166
276009025522154,50.77199,7.46223
276009026304270,50.87702,7.61709
276009024813977,50.8055,7.6081
276009026289107,50.77366,7.44817
276009026305860,50.90493,7.40228
276009026292331,50.8724,7.60918
276009025374321,50.88519,7.63526
276009025518844,50.86911,7.59962
276009026294090,50.90359,7.39986
276009023564122,50.87983,7.93557
276009026287180,50.73165,7.96618
276009026290305,50.87322,7.7242
276009025520907,50.80628,7.88058
276009024226767,50.80796,7.88131
276009026295891,50.79113,7.86938
276009025521175,50.8776,7.94575
276009026288559,50.8439,7.96739
276009025520744,50.86363,7.72482
276009024217122,50.80639,7.87964
276009024219672,50.78044,7.92917
276009026295768,50.89862,7.87558
276009026306870,50.78177,7.68523
276009026304939,50.87983,7.93557
276009026295667,50.78256,7.73697
276009025520959,50.81058,7.87194
276009026293960,50.8833,7.96462
276009026302280,50.87983,7.93543
276009026287852,50.80111,7.85669
276009024222883,50.79113,7.86938
276009023567016,50.91281,7.91005
276009025518822,50.76587,7.70417
276009024223804,50.89862,7.87558
276009026302311,50.8676,7.72601
276009025520602,50.89795,7.70172
276009023650916,50.89798,7.70211
276009026307405,50.84381,7.96732
276009026288529,50.805,7.881
276009025522595,50.83725,7.96035
276009026290944,50.66098,7.81419
276009026305197,50.56939,7.78544
276009025516785,50.64562,7.94165
276009023967276,50.55104,7.93426
276009026306730,50.52851,7.75275
276009023975255,50.64472,7.93547
276009025521067,50.6473,7.94729
276009026289520,50.64562,7.94165
276009025519857,50.61914,7.93147
276009024218607,50.65362,7.96149
276009023965924,50.52142,7.69571
276009026296183,50.64562,7.94165
276009026291634,50.64347,7.92494
276009024222027,50.48272,7.75021
276009025517868,50.46102,7.72439
276009023540918,50.6645,7.81945
276009025518096,51.12836,7.59366
276009025517958,51.03894,7.59103
276009026303013,50.99004,7.55652
276008000024204,51.02463,7.56553
276009026305079,51.12769,7.5991
276009024216473,51.01379,7.56533
276009026306025,50.99004,7.55653
276008000037297,51.11911,7.39918
276008000037255,51.11865,7.38886
276009023557439,51.10771,7.64175
276009024226000,50.94725,7.54993
276009025374106,51.15226,7.44718
276009024218206,51.0352,7.49526
276009024224854,51.02655,7.57382
276009023555425,51.10783,7.63883
276009024222751,51.11359,7.40607
276009026294306,51.15452,7.44931
276009024814580,50.98435,7.51781
276009026303255,51.10708,7.63866
276009026293652,51.11362,7.40694
276009025519522,51.09644,7.67174
276009026302405,50.94642,7.56354
276009026305943,50.94664,7.56521
276009026289016,51.11367,7.40741
276009025378529,50.97623,7.57273
276009024226393,51.12768,7.60021
276009026302146,50.98419,7.4094
276009024220601,50.98348,7.53113
276009023671108,51.1058,7.65533
276009024222336,51.01951,7.65488
276008000024723,50.98256,7.52982
276009024216615,51.03001,7.40797
276009010498652,50.96358,7.5031
276009026295799,51.12404,7.59336
276009025521425,50.96844,7.52005
276009025521677,51.05142,7.53949
276009026294257,51.11865,7.38886
276009026302446,51.02239,7.56457
276009024220476,51.12447,7.60368
276009026295665,51.11921,7.38731
276009024224608,51.01959,7.64919
276009025516607,51.02472,7.5649
276009026302512,51.10852,7.63698
276009025377542,50.96974,7.52245
276009024220662,51.2591,7.46821
276009024214677,51.18867,7.50421
276009026287402,51.26319,7.46163
276009026295218,51.20832,7.52649
276009026304827,51.18332,7.50657
276009025374657,51.18627,7.50452
276009026304237,51.2079,7.52594
276009026295779,51.20802,7.526
276009026304293,51.36114,7.47653
276009024225039,51.33264,7.5214
276009025516913,51.37979,7.52045
276009024813857,51.34918,7.52775
276009026292918,51.38293,7.50546
276009024814009,51.38199,7.51064
276009024218612,51.35622,7.4796
276009026295798,51.38265,7.50558
276009026287797,51.3816,7.51164
276009024214723,51.40456,7.43274
276009024223605,51.34641,7.51075
276009024225561,51.35092,7.48313
276009026303224,51.3494,7.44002
276009026303200,51.35002,7.44605
276009026304096,51.35528,7.45884
276009023673872,51.40685,7.47845
276009024219364,51.36114,7.47692
276009024224803,51.3513,7.41308
276009025357829,51.36009,7.46862
276009025519125,51.37967,7.43154
276009024226919,51.35925,7.47376
276009026303693,51.34848,7.42683
276009025517707,51.36123,7.47692
276009025520766,51.38596,7.38827
276009024219158,51.35182,7.48096
276009026306775,51.34994,7.4408
276009024226214,51.36025,7.47095
276009025375721,51.35526,7.45884
276009026287906,51.36015,7.46676
276009026304269,51.37963,7.43197
276009024218244,51.37756,7.45232
276009026295200,51.38781,7.3861
276009024812030,51.37454,7.49304
276009026305185,51.39903,7.4751
276009024214762,51.37465,7.51439
276009024218032,51.36295,7.46219
276009026302630,51.34954,7.4383
276009024225247,51.38781,7.3861
276009025377310,51.30817,7.38577
276009026287516,51.38454,7.39843
276009023640466,51.40011,7.43245
276009026304168,51.4049,7.43304
276009024215603,51.3968,7.46956
276009026306912,51.37758,7.45203
276009024214153,51.37963,7.43197
276009024219978,51.34582,7.42419
276009024814326,51.3815,7.51815
276009024219403,51.347,7.49384
276009026307005,51.37739,7.49255
276009024218108,51.38702,7.39841
276009025521625,51.38781,7.3861
276009024813041,51.35631,7.47676
276009026304022,51.38293,7.50546
276009026305499,51.363,7.618
276009026295534,51.30856,7.61677
276009025376809,51.33209,7.63882
276009025374751,51.30856,7.61677
276009026306181,51.332,7.639
276009026291890,51.3892,7.6334
276009026304497,51.35158,7.56692
276009024216424,51.29237,7.67248
276009026291730,51.36682,7.5962
276009024216295,51.30372,7.6681
276009026303689,51.366,7.596
276009026307206,51.308,7.616
276009024221901,51.36612,7.55193
276009026302821,51.30856,7.61677
276009026291541,51.36477,7.61136
276009026305274,51.36368,7.61836
276009026303618,51.36509,7.61199
276009025520566,51.36516,7.61883
276009026306236,51.36689,7.62195
276009026296263,51.36367,7.61836
276009026292115,51.35829,7.5661
276009026305623,51.337,7.636
276009025521630,51.35072,7.5669
276009024227188,51.36762,7.55041
276009026289339,51.36254,7.55839
276009025374324,51.33776,7.63608
276009026290174,51.36477,7.61136
276009026304807,51.34038,7.57366
276009024221698,51.29575,7.67287
276009024221162,51.36367,7.61836
276009026303110,51.35828,7.56609
276009024217996,51.35158,7.56692
276009026295056,51.35828,7.56609
276009024221613,51.29407,7.67369
276009024223048,51.38422,7.67511
276009026304806,51.22038,7.61702
276009024226099,51.22018,7.62822
276009026302814,51.21514,7.6336
276009026304357,51.22059,7.61753
276009024814783,51.21711,7.62926
276009024221904,51.22058,7.61753
276009023970278,51.22705,7.60869
276009026302586,51.24369,7.59715
276009024223684,51.21506,7.633
276009024813943,51.21629,7.63516
276009026307087,51.2881,7.56915
276009026304493,51.22089,7.6297
276009026307340,51.22765,7.60911
276009024224610,51.22561,7.61496
276009026292011,51.21778,7.61211
276009024216859,51.21761,7.63478
276009025520148,51.2881,7.56902
276009026302347,51.22822,7.60837
276009026304379,51.22519,7.6154
276009026293533,51.2191,7.63126
276009024815643,51.21158,7.61626
276009025356611,51.21669,7.63582
276009024222068,51.28887,7.5718
276009026302590,51.23682,7.61089
276009024816147,51.24075,7.53086
276009024218923,51.21633,7.63528
276009026294012,51.22317,7.66752
276009024227073,51.21886,7.6049
276009024224954,51.21516,7.63307
276009026292989,51.2219,7.62694
276009024222317,51.35346,7.96491
276009026295495,51.39514,7.77233
276009026294272,51.39777,7.78471
276009026294083,51.32793,7.86801
276009026303490,51.28037,7.78183
276009026293544,51.3085,7.94131
276009026293810,51.37836,7.71341
276009026305588,51.392,7.677
276009026289445,51.38648,7.72866
276009026303369,51.2082,7.88929
276009026289293,51.37848,7.71341
276009025519858,51.26087,7.96024
276009026305512,51.378,7.713
276009026294241,51.2609,7.95967
276009025373922,51.17838,7.74338
276009026305325,51.386,7.728
276009026303462,51.28154,7.78426
276009025518788,51.23252,7.88145
276009025522273,51.26158,7.78621
276009024220471,51.38694,7.70564
276009024226168,51.23186,7.85023
276009026303115,51.28053,7.78178
276009026290457,51.37518,7.70485
276009026287769,51.39777,7.78462
276009026302991,51.38628,7.70675
276009025375823,51.22062,7.87347
276009026289596,51.33239,7.864
276009025517094,51.3327,7.8643
276009024812991,51.2808,7.78123
276009026289412,51.28977,7.80686
276009024222501,51.3085,7.94131
276009026294244,51.37545,7.69854
276009026292756,51.28491,7.7966
276009024222138,51.23272,7.87327
276009026287412,51.37545,7.69854
276009026306840,51.39471,7.69267
276009026293764,51.37299,7.69131
276009024814970,51.37671,7.69701
276009026292472,51.2609,7.95967
276009026294729,51.37518,7.70485
276009026306281,51.38286,7.71614
276009026304698,51.39471,7.69267
276009024813405,51.40846,7.69441
276009026293091,51.33239,7.864
276009026306824,51.372,7.698
276009026292702,51.38745,7.71201
276009026304624,51.3938,7.69301
276009026306493,51.375,7.698
276009025520811,51.21134,7.88124
276009026306092,51.372,7.691
276009025520149,51.32793,7.86801
276009024814003,51.37826,7.69454
276009026295959,51.3926,7.67794
276009024219195,51.38517,7.76726
276009026287489,51.39254,7.67774
276009026293620,51.28551,7.80519
276009026291966,51.35346,7.96491
276009026292746,51.3725,7.6988
276009024814832,51.3774,7.70095
276009026291617,51.3866,7.72894
276009025356512,51.3725,7.6987
276009026290277,51.3374,7.86979
276009026302730,51.397,7.784
276009024217449,51.17538,7.96419
276009026302546,51.12621,7.90146
276009026302374,51.02165,7.77721
276009026305655,50.97008,7.87292
276009024215633,51.03047,7.84906
276009026303854,51.12311,7.90183
276009026294041,51.12227,7.89088
276009026305851,51.12397,7.91278
276009024226535,51.03818,7.7511
276009024216430,50.95298,7.81771
276009026302617,51.03128,7.84489
276009024222124,51.07035,7.80984
276009024220527,51.01012,7.83476
276009024226949,51.12397,7.91279
276009025357609,51.03125,7.85974
276009024226625,51.067,7.84028
276009024222020,50.98498,7.84671
276009026303387,50.97013,7.8729
276009024221722,51.03124,7.84495
276009026306150,51.12529,7.91263
276009024217380,51.03113,7.84312
276009024218788,51.02409,7.77735
276009024224710,51.12529,7.91263
276009023661553,51.12425,7.9044
276009024220357,51.02172,7.77717
276009024225740,51.12295,7.90179
276009024221337,51.07638,7.84317
276009026292866,51.03117,7.84297
276009024226169,51.00315,7.83792
276009024218480,51.02672,7.84168
276009024223581,51.1277,7.9015
276009024219216,51.03226,7.84171
276009026305987,51.02399,7.77747
276009025378021,51.02639,7.84911
276009026304711,51.02673,7.8418
276009025516600,51.03068,7.85189
276009024225954,51.11322,7.96671
276009026303942,51.03066,7.85188
276009026305404,51.03221,7.84148
276009025519341,51.03125,7.85977
276009024219977,50.93607,7.8993
276009026307078,51.09178,8.07782
276009026303488,51.09157,8.07383
276009025521796,51.10597,8.07608
276009026290301,50.98678,8.25732
276009024222646,51.10572,8.07566
276009026288208,50.98695,8.03927
276009026292273,50.99028,8.25417
276009025373904,50.96345,7.9909
276009025517268,50.98639,8.2571
276009024226607,51.14177,8.01719
276009025518816,51.10763,8.06997
276009026287699,51.11018,8.06487
276009024214766,51.13693,8.01471
276009025520534,51.12241,8.06659
276009024812843,51.11774,8.17117
276009026290022,51.10456,8.07349
276009025517945,51.11132,8.06371
276009025518143,51.0949,8.02507
276009026294217,50.98669,8.25738
276009026296013,50.95933,8.02388
276009024223819,51.10443,8.07246
276009023559712,50.95771,7.99741
276009025520868,51.11777,8.17109
276009023976022,50.96137,7.99443
276009026306399,51.09491,8.02076
276009024226901,51.11132,8.06382
276009024222318,51.10764,8.06998
276009026295275,50.98865,8.25364
276009025356734,50.95965,7.99312
276009026303551,51.0876,8.11501
276009026302488,51.15354,8.05813
276009026290286,50.96349,7.98975
276009025521570,51.10841,8.07358
276009025520967,51.15333,8.0584
276009026292327,50.96137,7.99443
276009024220114,51.10723,8.07318
276009025518177,50.95941,7.99159
276009024223777,51.12242,8.0666
276009025356814,50.95653,7.99171
276009026304772,50.95965,7.99312
276009026293837,50.96349,7.98975
276009024224849,51.11802,8.06604
276009024218933,50.99386,8.10618
276009025520414,51.09161,8.07423
276009025519910,50.94167,8.06184
276009024814273,51.40173,8.06521
276009025522519,51.35875,8.25786
276009026293590,51.39472,8.06889
276009025356437,51.39067,8.06522
276009023565515,51.3987,8.07499
276009026302531,51.33417,8.15333
276009023964525,51.33625,7.9993
276009024214785,51.26178,8.16664
276009025518125,51.32479,7.99972
276009026291766,51.33637,7.99961
276009026303132,51.39864,8.07502
276009025357949,51.3208,8.0023
276009026294816,51.3298,8.00711
276009023672081,51.3544,8.25033
276009026303244,51.39529,8.06264
276009024214250,51.25737,8.17293
276009026289475,51.3827,8.1621
276009026292076,51.29467,7.98671
276009024221630,51.32979,8.00711
276009024815366,51.29467,7.98671
276009026292727,51.33618,7.9995
276009024225076,51.39472,8.06889
276009024214504,51.25702,8.16989
276009026302925,51.35129,7.99188
276009026294960,51.3208,8.0023
276009026293553,51.31756,8.00943
276009024220655,51.20141,8.15741
276009024226104,51.31756,8.00942
276009026306725,51.40228,8.0679
276009026294881,51.3987,8.07499
276009024220538,51.4009,8.06457
276009026287599,51.32959,8.00668
276009024217283,51.34318,8.28271
276009025518615,51.35095,8.26467
276009026291588,51.19578,8.53798
276009024215813,51.19325,8.52742
276009025517200,51.20109,8.52763
276009024225270,51.35724,8.48393
276009023653677,51.3555,8.28587
276009024215596,51.19578,8.53798
276009026293472,51.3507,8.2648
276009025518859,51.28298,8.44479
276009026287660,51.25183,8.47016
276009024223230,51.35418,8.48596
276009024227060,51.17922,8.28409
276009026291853,51.25773,8.52965
276009024215246,51.18809,8.51153
276009025356292,51.35092,8.26467
276009025377692,51.19379,8.53092
276009024226188,51.36074,8.40215
276009025377246,51.25153,8.46985
276009024218139,51.19041,8.3017
276009026303175,51.35672,8.47354
276009024221502,51.1918,8.52033
276009025517261,51.35147,8.44388
276009023542367,51.19981,8.53297
276009026292777,51.19965,8.5331
276009024226666,51.1897,8.46527
276009026293869,51.34692,8.29884
276009024214903,51.19195,8.52135
276009024222579,51.3498,8.28055
276009026306403,51.36177,8.28508
276009026292029,51.25183,8.47016
276008000089337,51.33775,8.27092
276009026302960,51.34897,8.27352
276009024216412,51.17209,8.4435
276009026294699,51.20087,8.52544
276009025519918,51.25772,8.52966
276009026293417,51.1938,8.53092
276009026293793,51.35375,8.48986
276009024221830,51.19828,8.51243
276009026303518,51.35364,8.49064
276009026295676,51.35393,8.4846
276009026291990,51.19041,8.3017
276009026295715,51.35215,8.30087
276009026304733,51.35594,8.48201
276009024219976,51.36007,8.41809
276009025377618,51.05058,8.3943
276009023560964,51.16143,8.48408
276009024222872,51.15111,8.28156
276009024223330,51.15939,8.341
276009025356484,51.05892,8.39815
276009025518967,51.15668,8.29429
276009024224679,51.14934,8.37603
276009025522008,51.14726,8.28561
276009026289457,51.01433,8.43948
276009026288899,51.0475,8.39167
276009026295349,51.14726,8.28561
276009025358151,51.05448,8.39223
276009024215719,51.12991,8.26585
276009026294049,51.05253,8.38874
276009026291907,51.01434,8.43948
276009025520756,50.99163,8.54694
276009026291190,51.15312,8.28084
276009025376242,51.14562,8.32661
276009025520918,51.15343,8.28112
276009026295573,51.15343,8.28112
276009025357903,51.05058,8.3943
276009026304637,51.04051,8.33811
276009025357098,51.15703,8.46214
276009026292581,51.0475,8.39167
276009025376952,51.01433,8.43948
276009024214992,51.14726,8.28561
276009025374754,51.05448,8.39223
276009026306491,51.05253,8.38874
276009025357120,51.05253,8.38874
276009024214884,51.04762,8.39196
276009024221285,51.1549,8.28266
276009026292993,51.15111,8.28156
276008000072117,51.10598,8.28074
276009026291716,51.14562,8.32662
276009026306508,50.51127,8.03292
276009024214611,50.49956,8.18478
276009024220925,50.48443,8.25327
276009026302690,50.46676,8.13441
276009026290879,50.46885,8.13707
276009026296252,50.4845,8.25901
276009025357789,50.58269,7.99351
276009026294391,50.46676,8.13441
276009026291928,50.46833,8.1383
276009024222409,50.56505,8.15561
276009024813742,50.48432,8.25929
276009024815613,50.46316,8.13192
276009026305271,50.485,8.15758
276009026302969,50.48421,8.25907
276009026305425,50.46676,8.13441
276009025521900,50.45874,7.97886
276009026305757,50.61848,8.07197
276009023553211,50.48457,8.25907
276009026304690,50.51201,8.03187
276009026303442,50.51127,8.03292
276009026306023,50.51201,8.03187
276009024225324,50.48447,8.2524
276009024813951,50.87456,8.02539
276009025517812,50.85217,8.0277
276009026292858,50.7456,8.0786
276009025522781,50.7419,8.20574
276009026295220,50.70774,8.07519
276009026303385,50.77704,8.07519
276009025520779,50.74169,8.22552
276009024815386,50.87309,8.01382
276009024217871,50.81871,8.10864
276009025375698,50.87221,8.02363
276009026290203,50.85065,8.01377
276009025519354,50.86748,8.03277
276009024221300,50.8729,8.01331
276009025518824,50.91382,8.01226
276009026305704,50.75333,8.1736
276009024222983,50.91155,8.1033
276009025520564,50.88267,8.14035
276009026295811,50.74968,8.09863
276009026291553,50.87787,8.02575
276009025519705,50.91333,8.0114
276009026286918,50.70774,8.07519
276009024815819,50.89378,8.02728
276009026292287,50.85065,8.01377
276009026295361,50.7894,7.99967
276009024215000,50.8985,8.02477
276009026295107,50.81872,8.10864
276009024217091,50.74407,8.21327
276009024215053,50.77704,8.07519
276009023964363,50.7894,7.99967
276009025521495,50.73772,7.96863
276009026295422,50.86787,8.00898
276009025516794,50.87172,8.0227
276009026307352,50.87291,8.01331
276009026287407,50.78727,7.99466
276009026288664,50.87423,8.01819
276009026295291,50.82328,8.11406
276009025520790,50.84899,8.03942
276009026307302,50.87221,8.02363
276009026288783,50.81808,8.10859
276009024812882,50.74172,8.20357
276009024219862,50.87778,8.02556
276009026296155,50.899,8.026
276009026290092,50.82328,8.11406
276009025378221,50.89535,8.0271
276009026305759,50.90028,8.02563
276009025521615,50.78511,8.01091
276009026305519,50.91383,8.01236
276009026295738,50.86408,8.03797
276009024813259,50.74968,8.09863
276009024221406,50.86787,8.00898
276009026291899,50.91155,8.1033
276009025518052,50.74559,8.0786
276009023966926,50.81687,8.08576
276009025376201,50.74024,8.19212
276009025356081,50.76308,8.15634
276008000024999,50.87518,8.02619
276009024214929,50.91349,8.52134
276009026303729,50.92969,8.43093
276009026302883,50.73806,8.30077
276009026303265,50.75242,8.49583
276009024226824,50.92341,8.47009
276009026307052,50.76263,8.26988
276009026296045,50.88191,8.54509
276009026290578,50.76827,8.29266
276009026292913,50.76553,8.28522
276009025378204,50.74095,8.27935
276009024217660,50.90836,8.52799
276009023973857,50.75232,8.49636
276009024224237,50.91173,8.5305
276009025517406,50.69646,8.37732
276009026293307,50.75595,8.50745
276009026294185,50.8163,8.3475
276009024216016,50.75535,8.48226
276009024218090,50.85547,8.54766
276009026293052,50.9255,8.4119
276009026288794,50.75232,8.49742
276009026295199,50.75595,8.50745
276009024222412,50.91276,8.52488
276009026305731,50.92851,8.42744
276009026294371,50.81474,8.53231
276009024218842,50.9255,8.4119
276009024225632,50.83833,8.54222
276009024816261,50.7319,8.33361
276009024226780,50.90968,8.52741
276009026303523,50.91972,8.40442
276009026306343,50.73902,8.29943
276009023552727,50.68408,8.30041
276009024223374,50.49315,8.26079
276009026303891,50.54349,8.36383
276008000024178,50.56876,8.4996
276009026304365,50.56633,8.50065
276009025521892,50.55339,8.4131
276009026286987,50.48213,8.28698
276009026289112,50.6884,8.2958
276009026295116,50.54282,8.39215
276009026294722,50.51211,8.39467
276009026305585,50.4838,8.26422
276009026306551,50.576,8.50979
276009025517380,50.55327,8.49696
276009026302246,50.53733,8.52954
276009024225357,50.55218,8.50961
276009024812800,50.56181,8.49777
276009025521923,50.55555,8.49673
276009026288000,50.5694,8.48349
276009026305482,50.68846,8.29578
276009025517655,50.48191,8.28672
276009026303166,50.53771,8.53796
276009024214182,50.62035,8.36292
276009023562906,50.48534,8.26889
276009026293467,50.51211,8.39467
276009025520630,50.54558,8.53011
276009025374247,50.56699,8.50006
276009026287283,50.68314,8.3095
276009024226825,50.66871,8.3064
276009025522046,50.65636,8.32648
276009025376870,50.55306,8.53356
276009024224891,50.57645,8.50833
276009026291595,50.54147,8.511
276009023560914,50.48541,8.26619
276009026304853,50.4813,8.2873
276009023976435,50.62026,8.3633
276009024220332,50.53794,8.53585
276009026303956,50.53774,8.53789
276009025517524,50.56274,8.49538
276009025356233,50.55323,8.41314
276009023565951,50.56033,8.50134
276009026290113,50.55254,8.53485
276009024218637,50.55987,8.50072
276009026307343,50.55306,8.53356
276009026302715,50.4815,8.2846
276008000024119,50.56477,8.50678
276009025519730,50.57597,8.50864
276009026303645,50.53822,8.53216
276009025358114,50.68852,8.29592
276008000037390,50.49241,8.65891
276009024813384,50.63703,8.67092
276009026304863,50.58772,8.67739
276009026291795,50.49198,8.65545
276009026294020,50.51892,8.81945
276009026306808,50.58474,8.66398
276009024217183,50.58099,8.68329
276009024220809,50.52041,8.8198
276009026306768,50.53422,8.71469
276009025517492,50.49252,8.65785
276009025518605,50.60884,8.65224
276009026306978,50.58967,8.68445
276009024814523,50.62806,8.81455
276009024216379,50.50284,8.66481
276009025375792,50.59905,8.66096
276009026296140,50.53838,8.65506
276009024224829,50.52739,8.66168
276009023641538,50.53768,8.65063
276009025376930,50.5982,8.82454
276009024226256,50.49241,8.65891
276009025517922,50.58128,8.66278
276009026293345,50.52361,8.81919
276009026307274,50.58148,8.66303
276009023667716,50.65766,8.73494
276009026289672,50.53356,8.70826
276009023570677,50.62044,8.63397
276009026305477,50.55468,8.78255
276009026289688,50.57111,8.68882
276009024222023,50.58578,8.65035
276009026295649,50.57568,8.7097
276009024815330,50.6083,8.78604
276009026292725,50.51675,8.82232
276009007328504,50.52955,8.60704
276009024219521,50.48901,8.71963
276009025517862,50.58898,8.70793
276009026289912,50.56167,8.60529
276009024220887,50.60941,8.7891
276009024221909,50.5703,8.69338
276009024812596,50.62325,8.75981
276009025519784,50.5991,8.82426
276009024218673,50.59016,8.68451
276009024219877,50.56136,8.60666
276009026306638,50.57719,8.66658
276009024812645,50.64967,8.70202
276009026295935,50.61094,8.78762
276009024223625,50.58328,8.66912
276008000072044,50.52085,8.7555
276009026287396,50.57539,8.67825
276009025517657,50.57479,8.71216
276009026294328,50.52321,8.81693
276009024216998,50.57453,8.7113
276009026302521,50.58897,8.70793
276009024812634,50.62253,8.65561
276009026295010,50.57087,8.67613
276009025518616,50.80291,8.76898
276009026293986,50.7664,8.58354
276009023639167,50.90448,8.72497
276009026304760,50.78922,8.75665
276009026306008,50.90429,8.72728
276009026296070,50.81351,8.77567
276009023643649,50.9038,8.72527
276009026304972,50.84802,8.77554
276009026306158,50.86234,8.70553
276009026306160,50.79137,8.76559
276009024812070,50.77235,8.75064
276009023553851,50.78681,8.76798
276009025518450,50.73935,8.63033
276009026304905,50.80302,8.75486
276009023544942,50.70628,8.69897
276009026307058,50.84834,8.78701
276009024227160,50.81076,8.77668
276009026303358,50.80466,8.78039
276009026303222,50.83139,8.77226
276009026287013,50.79286,8.75136
276009024223589,50.81872,8.77059
276009026306417,50.75882,8.73347
276009025377371,50.81084,8.77138
276009025521252,50.78939,8.76944
276009024812401,50.78699,8.76714
276009026295324,50.77922,8.76149
276009025521087,50.73497,8.81214
276009023559169,50.80134,8.77303
276009026307029,50.88168,8.8316
276009026292161,50.78016,8.76218
276009026306129,50.77043,8.57868
276009024218219,50.90537,8.73376
276009024219566,50.81962,8.77396
276009024814066,50.9231,8.94464
276009024225085,50.76948,9.10631
276009026295242,50.85112,9.10607
276009026305695,50.72851,8.8565
276009026303549,50.7976,8.92361
276009024219483,50.80974,9.00559
276009026288886,50.82337,9.01462
276009024221187,50.72636,8.99488
276009026294352,50.92876,8.94683
276009026291353,50.72206,9.00592
276009023543620,50.88355,8.91526
276009025522569,50.82403,9.01492
276009025521970,50.59496,8.94817
276009026291258,50.49747,9.12038
276009026303837,50.62295,8.89485
276009024217898,50.5914,8.95927
276009023554954,50.62294,8.89485
276009024216154,50.60121,8.95863
276009007355771,50.64546,8.99004
276009024220899,50.4642,8.91932
276009026305501,50.62359,8.89497
276009026292595,50.59335,8.95672
276009026303790,50.62267,8.8964
276009024222542,50.64698,9.03087
276009026292709,50.62219,8.89729
276009024220125,50.55808,8.90313
276009025376898,50.58762,8.97709
276009026289644,50.49738,9.12085
276009026307164,50.49739,9.12085
276009024216311,50.54861,8.98791
276009024219833,50.5044,9.1268
276009025356296,50.6221,8.8972
276009026306999,50.59676,8.95768
276009024223771,50.69352,9.05475
