lat,lon,ratedPowerKW
53.04742,8.74389,50
53.04742,8.74389,50
53.04106,8.67401,22
53.07386,8.83528,22
53.05809,8.75719,50
53.05809,8.75719,
53.05324,8.74128,50
53.05324,8.74128,90
53.02808,8.8059,90
53.04838,8.60867,22
53.05187,8.64088,22
53.02896,8.80769,50
53.02896,8.80769,22
53.02896,8.80769,90
53.03369,8.65818,22
53.01168,8.70361,50
53.01168,8.70361,90
53.04912,8.62638,22
53.04652,8.84182,50
53.04652,8.84182,50
53.04652,8.84182,43
53.00152,8.789,22
53.05236,8.63491,22
53.06664,8.79345,22
53.064,8.78139,22
53.064,8.78139,50
53.0577,8.80842,50
53.0577,8.80842,50
53.0577,8.80842,43
53.01197,8.7045,120
53.01197,8.7045,120
53.05302,8.65601,22
53.07095,8.83052,22
53.04829,8.62722,22
53.04505,8.6706,90
53.07077,8.83127,22
53.05886,8.64858,22
52.85108,8.72681,50
52.85108,8.72681,22
53.04739,8.74192,50
53.04739,8.74192,50
53.04739,8.74192,43
52.98702,8.78461,22
53.05809,8.75719,50
53.05809,8.75719,50
53.05809,8.75719,43
53.02919,8.65835,50
53.02919,8.65835,43.6
53.04635,8.621,22
53.03667,8.67222,22
53.07287,8.79151,22
53.02094,8.76643,22
53.07001,8.80008,22
53.03243,8.62194,22
53.03667,8.67222,22
52.91693,8.80118,22
53.07208,8.81024,50
53.07208,8.81024,50
53.07208,8.81024,43
53.05527,8.82354,22
52.90997,8.59049,11
53.05046,8.6294,22
53.07425,8.80599,22
53.03666,8.64632,22
53.0211,8.76798,50
53.0211,8.76798,22
53.04795,8.62683,22
53.0456,8.8422,22
53.0456,8.8422,25
53.06414,8.77226,50
53.06414,8.77226,43
53.06414,8.77226,22
53.06414,8.77226,50
53.04806,8.63189,22
52.91484,8.80873,22
53.11117,8.74822,90
53.11117,8.74822,22
53.11117,8.74822,43
53.11117,8.74822,90
53.07777,8.80632,22
53.07701,8.77457,50
53.07701,8.77457,50
53.07701,8.77457,43
53.0976,8.76129,22
53.08245,8.78682,22
53.07618,8.8054,22
53.07789,8.80291,22
53.0786,8.55734,22
53.24567,8.81322,22
53.08267,8.81109,11
53.2323,8.75566,50
53.2323,8.75566,22
53.2323,8.75566,50
53.0792,8.79805,22
53.17426,8.65012,22
53.07822,8.81826,22
53.07609,8.80368,22
53.08598,8.81213,22
53.07781,8.80681,22
53.09575,8.79146,50
53.09575,8.79146,7.4
53.09575,8.79146,50
53.09575,8.79146,7.4
53.08941,8.77822,50
53.08941,8.77822,50
53.08941,8.77822,43
53.30756,8.83622,50
53.30756,8.83622,22
53.30756,8.83622,50
53.30756,8.83622,43
53.21453,8.77791,22
53.18131,8.7561,22
53.07858,8.80949,22
53.17411,8.65339,22
53.18138,8.57473,22
53.1713,8.61892,22
53.19289,8.5549,50
53.19289,8.5549,50
53.19289,8.5549,43
53.22758,8.59483,22
53.18104,8.71239,22
53.17425,8.65116,22
53.18693,8.75126,22
53.17496,8.61789,22
53.22434,8.7876,22
53.08325,8.81197,22
53.19112,8.5565,22
53.08761,8.81739,22
53.082,8.80801,22
53.08581,8.81237,22
53.07937,8.80337,22
53.22797,8.7849,
53.22797,8.7849,11
53.13647,8.73989,50
53.13647,8.73989,50
53.13647,8.73989,43
53.08212,8.80763,22
53.23117,8.77757,22
53.18547,8.70636,50
53.18547,8.70636,50
53.18547,8.70636,43
53.07807,8.81848,22
53.22861,8.78435,22
53.18593,8.61867,22
53.08593,8.8123,22
53.0756,8.8108,22
53.08607,8.71609,50
53.08607,8.71609,50
53.08607,8.71609,43
53.18172,8.62328,22
53.18165,8.6233,22
53.11288,8.7503,22
53.11099,8.75001,50
53.11099,8.75001,22
53.11099,8.75001,22
53.11099,8.75001,50
53.22621,8.58237,22
53.09252,8.81228,22
53.16033,8.61261,22
53.18593,8.61867,22
53.11173,8.7742,22
53.21935,8.79581,22
53.07688,8.76966,22
53.08095,8.79917,22
53.31079,8.82619,22
53.08762,8.80887,22
53.17397,8.63004,90
53.17397,8.63004,22
53.08625,8.8331,22
53.10085,8.81474,50
53.10085,8.81474,90
53.19246,8.75544,50
53.19246,8.75544,22
53.07719,8.81157,22
53.22796,8.78489,22
53.08188,8.8216,22
53.23266,8.75468,50
53.23266,8.75468,22
53.23266,8.75468,50
53.10247,8.81662,22
53.15932,8.61048,22
53.08731,8.80956,22
53.08242,8.80784,11
53.2286,8.78434,22
53.07565,8.8104,22
53.07488,8.81077,22
53.21726,8.78028,22
53.22797,8.7849,11
53.22797,8.7849,3.7
53.10752,8.79686,22
53.10752,8.79686,50
53.16853,8.69366,22
53.13623,8.74148,22
53.1838,8.98225,22
53.12534,8.9016,22
53.22104,8.92853,22
53.08036,8.88066,
53.18383,8.98266,22
53.09204,8.86344,22
53.11643,9.05445,22
53.10606,8.84741,22
53.12535,8.90163,22
53.15818,8.91783,22
53.08009,8.89183,22
53.1077,8.87744,22
53.1077,8.87744,50
53.19217,9.00465,22
53.09183,8.86312,22
53.10776,8.88277,22
53.14118,8.90659,22
53.08221,8.85448,50
53.08221,8.85448,50
53.08221,8.85448,43
53.14091,8.9068,22
53.14111,8.90661,22
53.08113,8.88457,22
53.2306,9.08507,22
53.10466,8.8516,22
53.14476,8.90964,22
53.16361,8.91572,50
53.16361,8.91572,11
53.16361,8.91572,90
53.22783,9.07805,22
53.07964,8.88192,22
53.11009,8.9025,22
53.22244,9.07599,50
53.22244,9.07599,22
53.0814,8.88049,22
53.07522,8.84412,22
53.22667,8.9296,50
53.22667,8.9296,22
53.1058,8.86281,22
53.15586,8.91463,50
53.15586,8.91463,22
53.15586,8.91463,50
53.11129,8.84903,22
53.14145,8.91268,22
53.1601,8.91988,22
53.07975,8.8822,22
53.10637,8.86555,22
53.07649,8.84455,22
53.08643,8.90816,11
53.15818,8.91783,22
53.1586,8.91814,22
53.14111,8.90608,22
53.05428,9.03007,22
53.01961,9.00406,50
53.01961,9.00406,22
53.04509,8.84727,22
53.04984,8.95773,22
53.04075,8.93143,22
53.01443,9.02227,11
52.98467,8.84358,50
52.98467,8.84358,50
52.98467,8.84358,43
53.06556,8.95011,22
53.03394,8.89108,90
53.03394,8.89108,22
53.03394,8.89108,43
53.03394,8.89108,90
53.07087,8.85798,22
52.87625,9.06337,22
53.05971,8.89298,50
53.05971,8.89298,43
53.05971,8.89298,50
53.06004,9.01806,50
53.06004,9.01806,50
53.06004,9.01806,43
52.98153,8.84943,22
53.01666,9.03378,50
53.01666,9.03378,50
53.01666,9.03378,43
52.98192,8.84914,22
53.01859,9.00437,22
53.01882,9.0691,90
53.0159,9.0153,22
52.87567,9.06326,22
53.0577,8.94851,11
53.0577,8.94851,90
53.05843,8.88816,22
53.07075,8.8573,22
53.03392,8.88972,22
53.04804,8.95593,22
53.01146,9.04027,22
52.89535,9.02094,22
53.01146,9.04027,22
52.83946,8.84501,22
53.01183,9.03672,22
53.07264,8.92524,22
53.04889,8.89178,50
53.04889,8.89178,50
53.04889,8.89178,43
53.01725,9.01227,22
52.99607,9.12137,
52.99607,9.12137,22
53.06041,9.02142,50
53.06041,9.02142,22
52.97056,9.51331,22
53.28008,9.28975,22
52.92133,9.22711,22
53.05755,9.16608,50
53.05755,9.16608,50
53.05755,9.16608,90
53.05755,9.16608,43
53.17985,9.49196,50
53.17985,9.49196,22
53.11348,9.22956,50
53.11348,9.22956,22
52.85802,9.59065,50
52.85802,9.59065,7.4
52.85802,9.59065,7.4
52.86317,9.5933,
52.86317,9.5933,22
52.93537,9.22819,22
53.29188,9.27893,11
52.97715,9.18435,22
53.2787,9.27672,22
53.19436,9.2892,22
53.19436,9.2892,90
52.92377,9.2573,22
52.9854,9.57942,22
53.10259,9.39476,22
53.29549,9.27397,11
53.29549,9.27397,25
53.11365,9.23443,22
52.86357,9.58835,22
52.91463,9.23207,22
53.29215,9.27487,22
53.11132,9.39498,50
53.11132,9.39498,43
53.2942,9.2771,22
53.29359,9.50558,50
53.29359,9.50558,50
53.29359,9.50558,43
52.94932,9.23503,50
52.94932,9.23503,50
52.94932,9.23503,43
52.86212,9.62019,11
53.03253,9.70603,22
53.05748,9.16582,22
53.06285,9.5643,22
53.12018,9.42327,22
52.92378,9.25729,22
52.94011,9.32446,22
53.10978,9.3993,22
53.29998,9.53256,90
53.05753,9.16535,250
53.29895,9.53504,90
53.29895,9.53504,43
53.29895,9.53504,90
53.2942,9.2771,22
53.29188,9.27893,22
53.09091,9.17629,22
53.09091,9.17629,90
53.09091,9.17629,90
52.86318,9.59332,22
53.09457,9.52048,22
52.92074,9.25149,50
52.92074,9.25149,22
52.92074,9.25149,22
52.92074,9.25149,50
52.92074,9.25149,43
52.86608,9.60057,22
52.95149,9.23455,22
52.85269,9.59638,50
52.85269,9.59638,50
52.85269,9.59638,43
53.29572,9.27489,11
53.29572,9.27489,25
53.27714,9.29315,50
53.27714,9.29315,50
53.27714,9.29315,
52.99109,9.58925,50
52.99109,9.58925,22
52.84609,9.22641,22
53.10499,9.39539,22
53.05729,9.17218,22
53.05729,9.17218,11
53.10942,9.40045,22
53.17789,9.2893,11
53.1112,9.1426,22
52.99853,9.18121,90
52.86831,9.62694,11
52.98384,9.58098,22
53.088,9.17706,90
53.29188,9.27882,22
52.94,9.23,22
52.93135,9.22508,22
52.99867,9.18115,50
52.99867,9.18115,50
52.99867,9.18115,90
52.99867,9.18115,
53.294,9.28053,22
53.29976,9.53202,50
53.29976,9.53202,50
53.29976,9.53202,43
53.294,9.28053,22
53.05755,9.16608,50
53.05755,9.16608,50
53.05755,9.16608,90
53.05755,9.16608,349
53.05755,9.16608,43
52.86833,9.60085,22
53.11413,9.24536,22
52.92133,9.23233,22
52.86592,9.69538,22
53.00061,9.17951,90
53.11322,9.40109,22
53.08812,9.177,22
53.08812,9.177,90
53.08812,9.177,90
53.28347,9.27721,22
53.28347,9.27721,11
53.06063,9.17096,22
53.06063,9.17096,90
52.86653,9.62469,22
53.09085,9.1763,50
53.09085,9.1763,50
53.09085,9.1763,43
53.22203,9.55285,11
52.85817,9.59132,50
52.85817,9.59132,22
52.85817,9.59132,22
52.85817,9.59132,90
53.29909,9.53517,90
53.00078,9.1795,50
53.00078,9.1795,50
53.00078,9.1795,
52.489,9.31613,11
52.58423,9.28676,22
52.42607,9.41889,22
52.57677,9.42666,22
52.45613,9.1507,22
52.45613,9.1507,90
52.45613,9.1507,90
52.43409,9.32701,22
52.47892,9.23018,50
52.47892,9.23018,22
52.45264,9.34983,22
52.45264,9.34983,11
52.42801,9.41195,22
52.39553,9.2641,22
52.45103,9.35522,50
52.45103,9.35522,22
52.48946,9.28846,22
52.43001,9.41943,50
52.43001,9.41943,11
52.42042,9.23601,22
52.39541,9.26367,22
52.45069,9.1554,11
52.45125,9.35592,25
52.45125,9.35592,11
52.62858,9.22226,22
52.81199,9.13879,22
52.81199,9.13879,50
52.81199,9.13879,22
52.81199,9.13879,50
52.81199,9.13879,43
52.71006,9.23367,22
52.78539,9.37812,22
52.68925,9.23395,50
52.68925,9.23395,50
52.68925,9.23395,11
52.62002,9.20216,22
52.62274,9.23988,22
52.62274,9.23988,90
52.62274,9.23988,43
52.80469,9.14278,22
52.66902,9.25339,50
52.66902,9.25339,50
52.63756,9.20527,22
52.66019,9.23716,22
52.64178,9.20596,22
52.61332,9.25645,22
52.78331,9.22966,22
52.63786,9.2107,22
52.66902,9.25339,50
52.66902,9.25339,90
52.64136,9.23524,11
52.63503,9.21684,22
52.63547,9.22311,22
52.64549,9.21563,22
52.63496,9.2071,22
52.64326,9.20721,22
52.66478,9.15743,22
52.65274,9.21823,22
52.80641,9.14646,22
52.6349,9.21655,22
52.8063,9.19605,22
52.78541,9.38437,22
52.6377,9.20538,22
52.66882,9.22367,22
52.62288,9.24044,50
52.62288,9.24044,22
52.62288,9.24044,90
52.67796,9.61561,22
52.75717,9.58863,11
52.67208,9.61751,50
52.67208,9.61751,22
52.6733,9.68845,90
52.6733,9.68845,90
52.61346,9.68838,22
52.76546,9.59541,22
52.67329,9.68859,90
52.67329,9.68859,90
52.74897,9.61683,11
52.6735,9.68833,90
52.6735,9.68833,90
52.76085,9.58584,22
52.37043,9.71618,22
52.44456,9.71494,22
52.51567,9.46226,25
52.51567,9.46226,43
52.44301,9.71755,22
52.39655,9.69294,22
52.42382,9.43842,11
52.3749,9.70635,22
52.50434,9.47519,22
52.41633,9.63575,22
52.36822,9.701,22
52.42237,9.55072,50
52.42237,9.55072,50
52.42237,9.55072,43
52.37131,9.71158,7.4
52.36936,9.7028,22
52.36932,9.70858,7.4
52.41623,9.67255,22
52.41489,9.64364,50
52.41489,9.64364,90
52.37627,9.70417,7.4
52.4212,9.56567,22
52.4212,9.56567,90
52.4212,9.56567,90
52.44299,9.7175,22
52.39579,9.67622,22
52.39579,9.67622,22
52.39579,9.67622,50
52.39579,9.67622,90
52.37825,9.7146,22
52.43949,9.69688,22
52.43949,9.69688,22
52.43949,9.69688,50
52.43949,9.69688,90
52.39235,9.61163,22
52.38483,9.66258,22
52.37227,9.7022,22
52.43006,9.61327,22
52.36324,9.67388,22
52.37054,9.71587,22
52.4162,9.67218,22
52.4171,9.63464,22
52.37558,9.69466,50
52.37558,9.69466,22
52.37558,9.69466,50
52.50479,9.47959,22
52.37089,9.71615,22
52.42363,9.45368,22
52.41761,9.65553,22
52.40343,9.69312,22
52.50554,9.45843,22
52.39541,9.64447,22
52.36838,9.69183,22
52.40956,9.66558,22
52.42684,9.6182,50
52.42684,9.6182,50
52.42684,9.6182,22
52.41485,9.66749,22
52.50038,9.45464,22
52.41886,9.71243,22
52.40667,9.68053,11
52.4176,9.66549,22
52.4176,9.59486,22
52.50412,9.48005,22
52.42088,9.66069,22
52.36093,9.69147,22
52.3675,9.71461,22
52.40076,9.71897,22
52.41494,9.6669,22
52.4085,9.65997,22
52.39022,9.70539,22
52.37935,9.68484,22
52.51152,9.44888,22
52.5041,9.47995,22
52.41844,9.63593,90
52.41844,9.63593,90
52.37306,9.70121,22
52.44275,9.7177,22
52.42208,9.68949,22
52.41429,9.64174,22
52.43943,9.69739,50
52.43943,9.69739,50
52.43943,9.69739,7.4
52.43943,9.69739,7.4
52.42614,9.43043,11
52.37919,9.68533,22
52.39211,9.69714,22
52.42234,9.55435,22
52.42234,9.55435,90
52.42234,9.55435,90
52.39612,9.67586,50
52.39612,9.67586,50
52.39612,9.67586,7.4
52.39612,9.67586,7.4
52.42766,9.65051,22
52.42083,9.69882,22
52.38615,9.71803,22
52.3889,9.71015,7.4
52.42595,9.59638,22
52.39298,9.71349,22
52.44352,9.70185,22
52.50555,9.4584,22
52.44351,9.70258,22
52.3642,9.71529,7.4
52.45948,9.69849,22
51.51922,8.70486,22
51.5551,8.55667,22
51.55578,8.56017,22
51.52281,8.69711,22
51.60771,8.61216,22
51.55383,8.55771,22
51.55076,8.55777,22
51.52008,8.68999,22
51.51768,8.70253,22
51.55382,8.56252,22
51.52214,8.70505,11
51.51633,8.69711,22
51.52281,8.69711,22
51.55383,8.55771,22
51.51768,8.70253,22
51.56628,8.83897,22
51.51633,8.74468,22
51.55076,8.55777,22
51.55787,8.55752,22
51.54279,8.56676,22
51.54279,8.56676,50
51.54917,8.56335,22
51.60543,8.65186,22
51.55282,8.56067,22
51.51635,8.74466,22
51.55578,8.56017,22
51.6077,8.61216,22
51.55382,8.56252,22
51.52294,8.69739,22
51.49367,8.8322,11
51.52008,8.69989,22
51.54917,8.56335,22
51.52281,8.68999,22
51.51983,8.70011,22
51.52008,8.6999,22
51.60543,8.65186,22
51.51627,8.74418,22
51.72899,8.73048,22
51.72899,8.73048,22
51.72899,8.73048,25
51.82071,8.6582,22
51.8214,8.6621,22
51.6745,8.61866,22
51.76434,8.56375,22
51.68315,8.72283,43
51.68315,8.72283,120
51.68315,8.72283,120
51.73563,8.78094,22
51.80287,8.82613,22
51.68738,8.72919,22
51.73007,8.7234,22
51.76956,8.55372,22
51.67248,8.57355,22
51.70624,8.76706,22
51.82337,8.66122,11
51.70636,8.7311,22
51.73333,8.78853,22
51.76371,8.56086,22
51.70685,8.72937,90
51.70685,8.72937,22
51.70685,8.72937,50
51.70383,8.77141,22
51.71397,8.74064,22
51.66756,8.59264,22
51.66756,8.59264,50
51.74774,8.75087,11
51.77937,8.81755,22
51.84011,8.64814,22
51.75692,8.72021,22
51.73121,8.73616,22
51.66623,8.72361,22
51.70473,8.72441,22
51.67055,8.60479,22
51.6626,8.77274,22
51.71021,8.77378,22
51.79503,8.61119,22
51.6606,8.71683,22
51.6606,8.71683,22
51.72269,8.73856,22
51.76625,8.55966,22
51.71842,8.74775,22
51.78437,8.81471,22
51.65722,8.72165,22
51.73112,8.71719,22
51.73497,8.78854,22
51.77979,8.79985,22
51.73209,8.72309,22
51.76413,8.5581,22
51.66691,8.72382,22
51.78057,8.71055,22
51.78057,8.71055,50
51.76215,8.691,22
51.6675,8.59307,22
51.70382,8.77915,22
51.76148,8.5635,25
51.76148,8.5635,11
51.7603,8.56189,90
51.71976,8.75707,22
51.72596,8.75688,50
51.71472,8.73861,22
51.85734,8.56474,22
51.71902,8.75758,22
51.78353,8.82261,22
51.73049,8.73797,22
51.73049,8.73797,50
51.73049,8.73797,50
51.66977,8.60054,22
51.72189,8.75419,22
51.71472,8.73861,22
51.72971,8.72199,11
51.80489,8.82208,22
51.72534,8.71476,22
51.73332,8.78805,22
51.73338,8.78841,22
51.67111,8.60491,22
51.87419,8.90376,22
51.80761,9.12937,22
51.86677,9.09925,22
51.86677,9.09925,50
51.76371,8.94167,22
51.86529,9.09573,22
51.80852,8.84522,22
51.72115,9.01685,22
51.72115,9.01685,22
51.72115,9.01685,25
51.87391,8.90367,22
51.87751,8.9527,22
51.87751,8.9527,50
51.71402,8.93506,22
51.73247,9.02419,22
51.73247,9.02419,22
51.87149,8.94253,22
51.65342,9.11854,22
51.80909,9.12884,90
51.80909,9.12884,90
51.80909,9.12884,
51.87391,8.90368,11
51.86897,9.09977,22
51.8035,9.111,22
51.87168,9.09597,22
51.72052,9.01473,22
51.72052,9.01473,22
51.72052,9.01473,25
51.73445,9.02514,22
51.8035,9.111,22
51.49869,8.98715,43
51.49869,8.98715,90
51.49869,8.98715,90
51.46153,8.85213,22
51.61685,8.89729,22
51.58332,9.03391,22
51.62124,8.88722,22
51.49866,8.98458,43
51.49866,8.98458,50
51.49866,8.98458,50
51.41228,9.11531,22
51.41228,9.11531,22
51.48357,9.10047,11
51.4729,9.00581,22
51.4729,9.00581,22
51.49101,9.13141,22
51.49101,9.13141,50
51.49869,8.98715,50
51.49869,8.98715,43
51.49869,8.98715,50
51.62194,9.01197,22
51.60248,9.13075,22
51.60248,9.13075,50
51.91156,8.65947,22
51.99626,8.59484,90
51.99626,8.59484,50
51.94602,8.78453,22
52.03256,8.55197,22
52.03256,8.55197,25
51.96147,8.84215,11
52.078,8.75574,22
51.93297,8.61014,22
51.93297,8.61014,50
51.93297,8.61014,50
52.00297,8.56697,22
52.07187,8.66463,90
52.07187,8.66463,22
52.07187,8.66463,90
52.08788,8.6999,22
51.902,8.63613,22
51.92674,8.58909,22
52.03904,8.59527,22
52.03904,8.59527,50
52.03904,8.59527,50
52.12004,8.66699,22
52.0169,8.70824,11
52.03316,8.55449,90
52.01363,8.61657,22
52.07314,8.69858,11
52.11236,8.67002,22
52.06692,8.75456,22
52.09082,8.73523,22
52.00169,8.56934,90
52.07818,8.75102,22
52.00222,8.56053,90
52.00222,8.56053,90
52.00222,8.56053,50
52.00222,8.56053,43
52.00222,8.56053,50
52.11588,8.66971,22
52.08136,8.74187,22
52.05498,8.72158,22
52.0875,8.73599,22
51.94252,8.58547,22
52.0355,8.75712,22
52.09119,8.74801,22
51.99095,8.79443,22
52.01244,8.69849,22
51.90789,8.72811,22
52.061,8.73469,22
51.9904,8.7926,22
51.94538,8.66119,22
52.11326,8.66387,22
52.12136,8.64953,22
52.0576,8.61012,22
52.09451,8.67875,22
52.01231,8.56746,22
51.95356,8.5908,22
52.00532,8.55944,22
52.00532,8.55944,50
52.00532,8.55944,50
52.01467,8.60964,22
52.10143,8.79297,22
51.9401,8.56825,22
52.01821,8.63508,22
52.01821,8.63508,50
52.01821,8.63508,50
51.96249,8.83969,22
51.95851,8.71148,22
52.01653,8.63373,43
52.01653,8.63373,50
52.01653,8.63373,50
52.02861,8.55606,43
52.02861,8.55606,22
52.02861,8.55606,50
52.02861,8.55606,50
52.02807,8.57587,90
52.02807,8.57587,11
52.05461,8.75664,11
52.03647,8.55517,22
51.99099,8.79501,22
52.09087,8.69327,22
52.06003,8.60304,22
52.06458,8.72583,22
51.93212,8.60866,22
52.1162,8.66455,22
51.96153,8.6663,22
51.99095,8.79443,22
51.9453,8.5842,22
52.02753,8.6083,22
52.08152,8.73883,22
51.90272,8.61596,22
52.03062,8.59957,22
52.01522,8.57046,22
52.06056,8.64437,22
52.0699,8.75464,22
52.02803,8.76957,22
51.90837,8.66394,22
51.90837,8.66394,50
52.01381,8.6192,90
51.93938,8.58827,22
52.0895,8.7483,22
52.03098,8.60877,22
51.99246,8.79025,22
51.99246,8.79025,22
51.99337,8.60519,22
52.11346,8.6645,11
52.06325,8.75712,22
52.06325,8.75712,50
52.07447,8.76428,22
51.93212,8.60866,22
52.01391,8.60916,22
52.09383,8.67539,22
52.09383,8.67539,50
52.03378,8.5597,22
51.88531,8.62614,22
52.11348,8.66447,22
52.06069,8.64509,22
52.0422,8.5778,22
52.00315,8.5873,22
52.00207,8.58944,22
52.07195,8.66529,43
52.07195,8.66529,50
52.07195,8.66529,50
52.03055,8.60714,22
52.08106,8.75044,22
52.11331,8.66468,11
52.09103,8.69308,22
52.19896,8.56633,90
52.30977,8.61557,22
52.30977,8.61557,90
52.30977,8.61557,22
52.30977,8.61557,50
52.13512,8.55276,22
52.23161,8.79943,22
52.23161,8.79943,
52.34623,8.57437,22
52.30127,8.61972,22
52.30127,8.61972,22
52.20205,8.79817,22
52.20561,8.81331,22
52.20186,8.58396,22
52.19955,8.59105,22
52.1248,8.72058,50
52.1248,8.72058,50
52.1248,8.72058,43
52.13152,8.65872,90
52.30233,8.6147,22
52.19982,8.79941,22
52.16722,8.63297,22
52.19819,8.81304,22
52.20398,8.56788,22
52.20215,8.57869,50
52.20215,8.57869,43
52.20215,8.57869,50
52.30938,8.64621,22
52.31439,8.82409,22
52.20086,8.62638,22
52.14079,8.55893,22
52.19721,8.58649,22
52.14792,8.56216,43
52.14792,8.56216,22
52.14792,8.56216,22
52.14792,8.56216,50
52.14792,8.56216,50
52.31667,8.62639,22
52.2754,8.70993,22
52.20671,8.80523,22
52.34623,8.57437,22
52.24871,8.63712,90
52.24871,8.63712,22
52.24871,8.63712,90
52.31669,8.6259,22
52.14896,8.56488,22
52.32352,8.6263,22
52.18221,8.65766,90
52.18221,8.65766,22
52.18221,8.65766,90
52.30997,8.6333,22
52.30782,8.60948,22
52.25839,8.70147,22
52.19772,8.58022,22
52.1866,8.60164,22
52.3017,8.6153,22
52.2754,8.70993,22
52.18302,8.65796,22
52.19094,8.6003,22
52.18186,8.60645,90
52.30766,8.60942,22
52.30766,8.60942,22
52.30278,8.56216,22
52.30278,8.56216,50
52.20616,8.78568,22
52.20616,8.78568,50
52.21555,8.81645,50
52.21555,8.81645,43
52.21555,8.81645,50
52.13043,8.66877,11
52.193,8.796,22
52.31483,8.61604,90
52.31483,8.61604,22
52.19932,8.717,22
52.30782,8.60948,22
52.30233,8.6147,22
52.17264,8.61743,11
52.19751,8.56779,90
52.19751,8.56779,22
52.19095,8.60028,22
52.18969,8.57522,22
52.13777,8.55556,22
52.20363,8.62318,11
52.18668,8.60144,22
52.18711,8.60105,22
52.19981,8.64145,22
52.21062,8.81054,11
52.20239,8.61844,22
52.15347,8.63794,22
52.19736,8.71189,22
52.35495,8.85011,22
52.35495,8.85011,50
52.20866,9.12068,22
52.16776,9.06674,22
52.19761,9.07968,50
52.19761,9.07968,50
52.19855,9.07483,22
52.28015,8.90197,90
52.28015,8.90197,50
52.28496,8.91463,22
52.30835,9.1212,22
52.24298,8.92103,22
52.26179,9.05043,22
52.19938,9.06717,22
52.19773,9.0791,50
52.19773,9.0791,90
52.19634,9.08634,22
52.19805,9.08081,22
52.28919,8.92014,22
52.18436,9.07834,22
52.18861,9.07917,22
52.18525,9.07908,22
52.19938,9.06719,22
52.16767,9.03267,22
52.23824,8.92243,22
52.2846,9.09057,22
52.27336,8.88805,22
52.18661,9.05973,22
52.17779,9.07594,22
52.2378,8.92195,22
52.26032,8.90335,90
52.27191,9.12917,22
52.26478,9.06402,22
52.24651,8.9015,22
52.30397,8.9045,22
52.18841,9.07913,22
52.28306,8.91135,22
52.19139,9.08056,22
52.24022,9.09827,22
52.23872,9.10451,22
52.26506,9.0635,22
52.30377,8.90486,22
52.28878,8.91504,22
52.29883,8.91096,22
52.28678,8.9203,22
52.26608,9.07649,22
52.24696,8.90022,22
52.27467,8.88847,22
52.26013,9.06285,22
52.26164,8.90644,3.7
52.28165,8.91126,22
52.26673,8.84998,22
52.2378,8.92195,22
52.26125,9.04645,22
52.27972,8.90152,25
52.27972,8.90152,50
52.27972,8.90152,43
51.89451,8.98204,22
51.99056,9.11174,22
51.93317,8.91567,22
51.89287,8.87674,22
51.93389,8.88194,22
51.94485,8.8545,22
51.98982,9.12472,25
51.98982,9.12472,11
52.06779,9.1272,22
51.93962,8.87446,22
51.93642,8.87309,22
52.10696,8.9477,22
52.06715,9.10321,22
52.06715,9.10321,50
52.02859,8.88437,22
52.01729,8.90234,22
51.93261,8.88635,22
51.94177,9.09023,22
51.94177,9.09023,50
51.94177,9.09023,50
52.02709,8.89428,11
51.94055,8.87738,22
51.94429,8.86943,22
52.02283,8.89416,22
51.94611,8.87355,11
51.94855,8.86056,22
51.94322,8.87852,22
51.89287,8.87674,22
52.02564,8.88871,90
51.99056,9.11174,22
52.02709,8.89428,11
51.93513,8.87355,22
51.92289,8.85001,22
52.02345,8.89968,22
51.94611,8.87355,22
52.02865,8.87884,22
51.94281,8.86304,22
51.944,9.0991,22
51.93423,8.88272,22
52.03031,8.90676,22
51.89287,8.87674,22
51.94029,8.87727,22
51.98748,8.99762,22
51.98748,8.99762,50
51.94176,9.09023,22
51.94176,9.09023,50
51.94176,9.09023,50
51.94976,8.87223,22
51.99494,9.11887,22
51.92981,8.88658,22
51.94025,8.87715,22
51.9444,8.94328,22
51.94105,8.87342,22
52.10735,8.9481,22
51.93849,8.87961,22
51.94485,8.8545,22
51.94485,8.8545,11
51.93751,8.88134,22
52.03761,8.90107,22
52.02369,8.91677,22
51.94322,8.87852,22
51.93687,8.88031,22
52.03611,9.00622,22
52.06796,9.12717,22
52.02345,8.89968,22
51.95015,8.88423,22
51.944,9.0991,22
51.89451,8.98204,22
51.94489,8.85454,22
52.02865,8.87884,22
51.93513,8.87355,22
51.93452,9.08832,22
51.93452,9.08832,50
52.0322,8.89329,22
52.06472,9.31137,22
51.99105,9.25764,22
52.06512,9.31125,22
52.09858,9.35952,22
52.11908,9.35558,22
52.10446,9.37818,50
52.10446,9.37818,90
52.0446,9.38835,22
52.10754,9.35541,50
52.10754,9.35541,50
52.10754,9.35541,43
51.98584,9.25353,22
52.10434,9.37772,50
52.10434,9.37772,50
52.10488,9.35964,50
52.10488,9.35964,50
52.10488,9.35964,43
51.98101,9.25789,22
52.10821,9.36303,22
51.91541,9.14964,22
52.06915,9.25166,22
51.94531,9.41081,22
51.98366,9.26111,22
52.10824,9.36278,22
52.09875,9.35542,22
52.10149,9.37503,50
52.10149,9.37503,50
52.10149,9.37503,43
51.98097,9.25156,50
51.98097,9.25156,50
51.98097,9.25156,43
52.04841,9.38661,22
52.04832,9.38713,22
52.06777,9.3499,11
52.09876,9.3816,22
52.04902,9.2641,22
51.8938,9.16687,22
